"BGCI.GardenID","CountryCode","Institution","City","State","IHCODE","InstitutionType","Latitude","Longitude"
243,"MG","Parc Botanique et Zoologique de Tsimbazaza","Antananarivo","Null","TAN","Botanic Garden",-18.9306,47.5265
244,"UZ","Scientific Plant Production Centre NullBotanicaNull of Uzbek Academy of Sciences","Tashkent","Null","TASH","Other",41.21,69.26
245,"GE","National Botanical Garden of Georgia","Tbilisi","Null","TBI","Botanic Garden",41.7099,44.7929
246,"IE","Trinity College Botanic Garden","Dublin","Null","TCD","Botanic Garden",53.3181,-6.2615
247,"NL","Stichting Botanische Tuin van Steyl Jochum-Hof","Tegelen","Null","TEG","Other",51.3427,6.137
248,"NZ","Timaru Botanic Garden","Timaru","Null","TIM","Botanic Garden",-44.409305,171.25428
249,"RU","Siberian Botanical Garden of Tomsk State University / Сибирский Ботанический сад ТГУ","Tomsk","Tomsk oblast","TK","Botanic Garden",56.4639,84.9625
250,"GB","Tresco Abbey Garden","Null","Null","TRES","Botanic Garden",49.947777,-6.332497
251,"NO","Ringve Botanical Garden","Trondheim","Null","TRH","Botanic Garden",63.4346,10.3984
252,"UA","Dendrological Park NullTrostyanetsNull","Trostyanets","ICZN","TROS","Botanic Garden",50.4725,34.926
253,"EE","Botanical Garden of Tartu University","Tartu","Null","TU","Botanic Garden",58.3851,26.7228
254,"FI","University of Turku - Botanical Garden","Turku","Null","TUR","Botanic Garden",60.4514,22.2687
255,"NL","Utrecht University Botanic Gardens","Utrecht","Null","U","Botanic Garden",52.0915,5.1194
256,"CA","University of British Columbia Botanical Garden","Vancouver","British Columbia","UBCBG","Botanic Garden",49.25794,-123.2553
257,"US","University of California Botanical Garden at Berkeley","Berkeley","California","UC","Botanic Garden",37.875004,-122.238369
258,"NG","University Botanical Garden","Ibadan","Oyo State","UCI","Botanic Garden",7.3917,3.8923
259,"US","University of California Riverside Botanic Gardens","Riverside","California","UCR","Botanic Garden",33.96959,-117.3194
260,"RU","Botanical Garden-Institute$$ Ufa Research Center / Ботанического сада-института УНЦ РАН","Ufa","Republic of Bashkortostan","UFA","Botanic Garden",54.7355,55.9919
261,"GB","Guy L. Wilson Daffodil Garden","Coleraine","Null","ULST","Other",55.1459,-6.673251
262,"UA","National Dendrological Park NullSofiyivkaNull NAS of Ukraine","Uman","Cherkassy","UMAN","Botanic Garden",48.7666,30.7666
263,"SE","University of Uppsala Botanic Garden","Uppsala","Null","UPS","Botanic Garden",59.8581,17.6445
264,"RU","Gornotaietchna Station","Ussuriysk","Null","USSU","Other",43.8162,131.9893
265,"UA","The Botanical Garden Uzhgorod University","Uzhgorod","Null","UU","Botanic Garden",48.6202,22.30481
266,"ZA","Cape Flats Nature Reserve","Bellville","Western Cape","UWC","Other",-33.935563,18.620007
267,"RU","Botanical Garden-Institute of the Far Eastern Branch$$ Russian Academy of Science","Vladivostok","Null","VLA","Botanic Garden",43.223889,131.993611
268,"RU","The B.M. Kozo-Polyansky Botanical Garden of Voronezh State University","Voronezh","Voronezh oblast","VOR","Botanic Garden",51.66,39.1974
269,"PL","Warsaw University Botanic Garden","Warsaw","Null","WA","Botanic Garden",52.2166,21.0166
270,"NL","Belmonte Arboretum","Wageningen","Null","WAG","Botanic Garden",51.9659,5.6948
271,"US","Waimea Valley Arboretum and Botanical Garden","Haleiwa","Hawaii","WAI","Botanic Garden",21.666225,-158.027534
272,"GB","Westonbirt$$ The National Arboretum","Tetbury","Gloucestershire","WESB","Botanic Garden",51.60733,-2.21997
273,"LT","Botanical Garden of Vilnius University","VILNIUS","Null","WI","Botanic Garden",54.4408,25.2404
274,"PL","Ogród Botaniczny Uniwersytetu Wroclawskiego","Wroclaw","Null","WRSL","Botanic Garden",51.1078,17.0385
275,"GB","Royal Horticultural Society's Garden$$ Wisley","Woking","Surrey","WSY","Botanic Garden",51.310672,-0.47541
276,"US","University of Washington Botanic Gardens","Seattle","Washington","WTU","Botanic Garden",47.658046,-122.28869
277,"AT","Core Facility Botanical Garden","Vienna","Null","WU","Botanic Garden",48.2,16.3833
278,"MX","Jardín Botánico Francisco Javier Clavijero","Xalapa","Veracruz","XAL","Botanic Garden",19.51446,-96.936439
279,"UA","Nikitsky Botanical Gardens","Yalta","Null","YALT","Botanic Garden",44.51097,34.23302
280,"RU","Botanical Garden - Institute of  the Volga State Technological University / Ботанический сад Марийск","Yoshkar-Ola","Mari El republic","YOSH","Botanic Garden",56.3,48
281,"CH","Botanischer Garten der Universitat Zurich","Zurich","ZH","Z","Botanic Garden",47.3575,8.5622
282,"NG","Ahmadu Bello University Botanic Gardens","Zaria","North Central State","ZARIA","Botanic Garden",11.1098,7.7149
283,"CH","Sukkulenten-Sammlung Zurich","Zürich","Null","ZSS","Botanic Garden",47.369,8.538
284,"DZ","Jardin Botanique du Hamma","Algiers","Null","HAMMA","Botanic Garden",35.7038,5.3844
285,"AO","Botanic Garden of Salazar and Floristic Reserve","Quilombo","Kuanza Norte","LUA","Botanic Garden",-9.2,14.54
3561,"AR","Jardín Botanico NullEdgardo N. OrfilaNull","Azul","Null","AZ","Botanic Garden",-36.768308,-59.880736
287,"AR","Jardín Botánico NullLucien HaumanNull","Buenos Aires","Provincia de Buenos Aires","BAA","Botanic Garden",-34.7777,-58.5021
288,"AR","Jardín Botánico NullArturo E. RagoneseNull JBAER","Hurlingham","Buenos Aires","BAB","Botanic Garden",-34.6104,-58.6745
289,"AU","Waite Arboretum","Adelaide","South Australia","WAITE","Botanic Garden",-34.9654,138.62816
290,"AU","Brisbane Botanic Gardens","Toowong","Queensland","TOOW","Botanic Garden",-27.4767276,152.9753942
291,"AU","Genetic Resources Section","Canberra","Null","CSIROCS","Gene/Seed Bank",-35.273161,149.114717
292,"AU","Darwin Botanic Gardens","Darwin","NT","DARW","Botanic Garden",-12.4465143,130.8349462
293,"AU","Rockhampton Botanic Gardens","Rockhampton","Queensland","ROCKH","Botanic Garden",-23.399208,150.489952
294,"AU","Queens Park Gardens - Toowoomba","Toowoomba","Queensland","TOOWB","Botanic Garden",-27.5605006,151.9616309
295,"AU","Townsville Botanic Gardens","Townsville","Queensland","TOWVL","Botanic Garden",-19.2903136,146.7820733
296,"AU","Wollongong Botanic Gardens","Wollongong","NSW","WOLL","Botanic Garden",-34.4102497,150.8747475
297,"AT","Alpengarten Franz Mayr-Melnhof","Frohnleiten","Null","MELNH","Botanic Garden",47.2683,15.3253
298,"AT","Botanischer Garten","Innsbruck","Null","IB","Botanic Garden",47.25,11.5
299,"AT","Landesmuseum Joanneum und Alpengarten Rannach","Graz","Null","GJO","Other",47.0805,15.493
300,"AT","Höhere Bundeslehr- und Versuchsanstalt für Gartenbau Wien - Schönbrunn","Vienna","Null","VBUN","Other",48.1751,16.2643
301,"AT","Department of Pharmacognosy$$ Univ. Vienna","Vienna","Null","WPHARM","Other",48.1833,16.3833
302,"AT","Bundesgärten Wien und Innsbruck (Belvedere)","Vienna","Null","AVBUN","Botanic Garden",48.1943,16.4025
303,"BE","Geografisch Arboretum Tervuren","Tervuren","Null","OVERI","Botanic Garden",50.8,4.4833
304,"BE","Arboretum Groenendaal - Flemish Forest Department - Houtvesterij Groenendaal","Groenendaal (Hoeilaart)","Null","GROEN","Other",50.759,4.4577
305,"BE","Kalmthout Arboretum","KALMTHOUT","Null","KALMT","Botanic Garden",51,4.25
306,"BE","Jardin Botanique de l'Universite de Liege","Liege","Null","LG","Botanic Garden",50.6475,5.5849
307,"BR","Museu Paraense Emílio Goeldi e Parque Zoobotânico","Belém","Pará","MG","Zoological Institution",-1.4517,-48.4781
308,"BR","Jardim Botânico do Instituto de Biociências da UNESP- Botucatu","Botucatu","São Paulo","BOTU","Botanic Garden",-22.8903,-48.4553
311,"BR","Jardim Botânico do Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","RBV","Botanic Garden",-22.9665,-43.2291
312,"BR","Horto Botânico do Museu Nacional da UFRJ","Rio de Janeiro","Rio de Janeiro","R","Botanic Garden",-22.9035,-43.2095
313,"BR","Jardim Botânico de São Paulo","São Paulo","São Paulo","SP","Botanic Garden",-24.114,-46.6596
314,"VC","St Vincent and the Grenadines Botanic Gardens","Kingstown","Null","SVGRF","Botanic Garden",13.2034,-61.2652
315,"DM","Roseau Botanic Gardens","Roseau","Null","ROSEA","Botanic Garden",15.2976,-61.39
316,"GD","Botanic Gardens of Grenada","ST GEORGE'S","Null","SGEOR","Botanic Garden",12.0539,-61.7486
317,"BG","Hortus Botanicus Academia Scientiarum Bulgaricae","SOFIA","Null","Null","Botanic Garden",42.7105,23.3238
4118,"EG","Sabahia Horticultural Research Station","Alexandria","Null","SABRS","Private Collection",31.2135,29.9443
318,"MM","The Agri-Horticultural Society of Burma","Yangon","Yangon Region","RANGO","Botanic Garden",16.7984,96.16403
319,"CM","Limbe Botanic Garden","Limbe","Fako Division$$ South West Province","LIMBE","Botanic Garden",4.0134,9.212
320,"CA","Agroforestry Development Shelterbelt Centre","Indian Head","Saskatchewan","INDHD","Other",50.53343,-103.6698759
321,"CA","Sherwood Fox Arboretum","London","Ontario","UWO","Botanic Garden",43.00827,-81.27203
322,"CA","Morgan Arboretum","Ste-Anne-de-Bellevue","Quebec","MORGA","Botanic Garden",45.42885,-73.95207
323,"CA","Morden Arboretum Research Station","Morden","Manitoba","MORDE","Botanic Garden",49.184,-98.09163
324,"CA","Niagara Parks Botanical Gardens and School of Horticulture$$ The","Niagara Falls","Ontario","NFO","Botanic Garden",43.13693,-79.05391
325,"CA","Dominion Arboretum and Central Experimental Farm","Ottawa","Ontario","DAO","Botanic Garden",45.39096,-75.70392
326,"CA","Lakehead University Arboretum","Thunder Bay","Ontario","LKHDF","Botanic Garden",48.42345,-89.26171
327,"CA","Laurentian University Arboretum","Sudbury","Ontario","SLU","Botanic Garden",46.46985,-80.96935
328,"CA","Toronto Zoo","Toronto","Ontario","TOROZ","Zoological Institution",43.82046,-79.18001
329,"CA","VanDusen Botanical Garden","Vancouver","British Columbia","VAND","Botanic Garden",49.23913,-123.13188
3591,"IN","Maharashtra Nature Park Society","Maharashtra","Null","MAHIM","Other",18.8233,76.9359
330,"CL","Jardin Botanico NullCarl SkottsbergNull","Punta Arenas","Null","HIP","Botanic Garden",-53.1479,-70.9303
331,"CL","Departamento de Silvicultura$$  Arboretum Rinconada","Santiago","Null","EIF","Botanic Garden",-33.4253,-70.5664
332,"CL","Jardin Botanico (Instituto de Botanica)","Valdivia","Null","VALD","Botanic Garden",-40.5545,-73.7141
333,"CL","Jardin Botanico Nacional","Vina Del Mar","V Región de Valparaiso","VINAD","Botanic Garden",-33.0253,-71.5146
334,"CN","Beijing (southern) Botanical Garden - Living Plants","Xiangshan","Beijing","PE","Botanic Garden",38.48,116.28
335,"CN","South China Botanical Garden$$ CAS","Guangzhou","Guangdong","IBSC","Botanic Garden",23.1333,113.3208
336,"CN","Guilin Botanical Garden","Guilin","Guangxi","IBK","Botanic Garden",25.2805,110.2833
337,"CN","Kunming Botanical Garden","Kunming","Yunnan","KUN","Botanic Garden",25.0166,102.6833
338,"CN","Xishuangbanna Tropical Botanical Garden$$ CAS","Xishuangbanna","Yunnan","HITBC","Botanic Garden",21.927321,101.253862
339,"CN","Shanghai Botanical Garden","Shanghai","Shanghai","SHANG","Botanic Garden",31.2,121.4333
340,"CO","Jardin Botanico Universidad de Caldas","Manizales","Null","MANIZ","Botanic Garden",5.0621,-75.4956
341,"CO","Jardin Botanico NullJoaquin Antonio UribeNull","MEDELLIN","Antioquia$$","MEDEL","Botanic Garden",6.2512,-75.5759
342,"CR","The Robert & Catherine Wilson Botanical Garden","San Vito de Coto Brus","Puntarenas","LASCR","Botanic Garden",8.785278,-82.958889
343,"CU","Jardin Botanico de Cienfuegos","Cienfuegos","Null","CIENF","Botanic Garden",23.1367,-82.3514
344,"SK","Botanicka Zahrada","Banska Stiavnica","Null","BANSK","Botanic Garden",48.45,18.9167
345,"SK","Comenius University Botanic Garden","Bratislava","Null","SLO","Botanic Garden",48.1483,17.1073
346,"CZ","Brno University of Vetinary and Pharmaceutical Sciences Botanic Garden","Brno","Null","BRNOV","Botanic Garden",49.191,16.6114
347,"CZ","Masaryk University Faculty of Science Botanical Garden","Brno","Czech Republic","BRNU","Botanic Garden",49.2041,16.5972
348,"CZ","Arboretum - Katedra Lesnicke Botaniky","Brno","Null","AKATL","Botanic Garden",49.191,16.6114
349,"CZ","Botanical Gardens and Arboretum","Brno","Null","BZA","Botanic Garden",49.2121,16.6208
350,"CZ","Arboretum Stredni lesnicke technicke skoly","Hranice","Null","HRANI","Botanic Garden",49.565,17.7422
351,"SK","Botanická záhrada - Univerzity Pavla Jozefa Safárika","Kosice","Null","KO","Botanic Garden",48.7209,21.2577
352,"CZ","Arboretum Kostelec$$ Czech Agricultural University of Prague","Kostelec","Null","KOST","Botanic Garden",49.0266,17.153
353,"SK","Lesnicke arboretum  Kysihybel","Banska Stiavnica","Null","KYSIH","Botanic Garden",48.45,18.9167
354,"CZ","Palacky University Botanic Garden","Olomouc","Czech Republic","OL","Botanic Garden",49.586191,17.249127
355,"CZ","Flora Olomouc","Olomouc","Null","OLOMO","Botanic Garden",49.5955,17.2518
357,"CZ","Zoological and Botanical Garden of the Plzen Town (Zoologicka a Botanicka zahrada mesta Plzne)","Plzen","Null","PLZEN","Botanic Garden",49.7333,13.3833
358,"CZ","Vulhm - Arboretum Sofronka","Plzen","Null","PLZVU","Botanic Garden",49.7474,13.3776
359,"CZ","Prague Botanic Garden / Botanicka Zahrada Praha","Prague","Troja","PRAZ","Botanic Garden",50.1209,14.4208
360,"CZ","Institute of Tropical and Subtropical Agriculture$$ Agricultural University Prague","Prague-suchdol","Null","PRAGA","Other",50.1331,14.3768
361,"CZ","Pruhonic Park","Pruhonice","Null","PRUZA","Botanic Garden",50.0009,14.5509
362,"CZ","Dendrological garden of the Silva Tarouca Research Institute for Landscape and Ornamental Gardening","Pruhonice","Null","VSUOZ","Botanic Garden",50.028,14.5509
363,"CZ","Arboretum Střední lesnické školy","Sluknov","Null","SLUKN","Botanic Garden",51.0033,14.453
364,"CZ","Botanicka Zahrada Stredni zemedelske techn. skoly","Benešov","Null","TABOR","Botanic Garden",49.4141,14.6577
365,"SK","Mlyňany Arboretum SAS","Slepčany","Null","SLEPC","Other",48.3555,18.3652
366,"SK","Arborétum Borová hora","Zvolen","Null","ZVOLE","Botanic Garden",48.35,19.1
367,"DK","Botanisk Have","Aarhus","Null","AARBG","Botanic Garden",56.1581,10.212
368,"DK","The Forest Botanical Garden","Aarhus","Null","AARF","Botanic Garden",56.1581,10.212
369,"DK","Forstbotanisk Have (Forest Botanic Garden)","Charlottenlund","Null","CHARF","Botanic Garden",55.7486,12.5873
371,"DK","Royal Veterinary and Agricultural University Arboretum","Hørsholm","Null","HORSH","Botanic Garden",55.8666,12.5
3590,"GB","Millennium Seed Bank","Wakehurst Place","West Sussex. UK","BWFC","Gene/Seed Bank",51.067867,-0.090436
374,"IE","The John F. Kennedy Arboretum","New Ross","Null","JFKA","Botanic Garden",52.3958,-6.9459
375,"FJ","Suva Botanical Gardens","Suva","Null","THURN","Botanic Garden",-18.0876,178.3841
376,"FI","Arboretum Mustila","Elimäki","Null","ELIMA","Botanic Garden",60.7333,26.4833
377,"FI","Botanic Garden NullBotaniaNull","Joensuu","Null","JOENS","Botanic Garden",62.6,29.7166
378,"FR","Jardin Botanique de l'Ecole Veterinaire d'Alfort","Maisons-alfort","Null","ALFOR","Botanic Garden",48.8013,2.4312
379,"FR","Jardin Botanique","Angers","Null","ANGMF","Botanic Garden",47.47,-0.5579
380,"FR","Jardin Botanique de le Villa Thuret","Antibes","Null","INRA","Botanic Garden",43.5654,7.1234
381,"FR","Jardin Botanique de la Ville de Caen","Caen","Null","CAEN","Botanic Garden",49.1846,-0.3719
382,"FR","Station Alpine du Lautaret","Lautaret","GRENOBLE Cedex 09","GR","Botanic Garden",45.0333,6.4
383,"FR","Jardin Botanique de l'Arquebuse","Dijon","Null","DIJON","Botanic Garden",47.332,5.0322
384,"FR","La Bambouseraie ( Maurice Negre Parc Exotique de Prafrance )","Anduze","Null","PRAFR","Other",44.055,3.9851
386,"FR","Jardin des Plantes","Lille","Null","LILLE","Botanic Garden",50.6198,3.054
387,"FR","Jardin Botanique Faculte de Medecine et Pharmacie","Lyon","Null","LYMED","Botanic Garden",45.7672,4.8343
388,"FR","Jardins Botanique E.-M.-Heckel","Marseille","Null","MARSM","Botanic Garden",43.4802,5.4178
389,"FR","Jardin des Plantes","Nantes","Cedex","NTM","Botanic Garden",47.3825,1.6275
390,"FR","Arboretum National des Barres ( et Fruticetum Vilmorinianum )","Nogent-sur-Vernisson","Loiret","NOGSV","Botanic Garden",47.8458,2.7416
391,"FR","Jardin Botanique de la Faculte de Pharmacie","Paris","Null","PARFP","Botanic Garden",48.8495,2.3524
392,"FR","Jardin Botanique de la Ville de RENNES ( Jardin Botanique NullLe ThaborNull )","Rennes","Null","RENLT","Botanic Garden",48.112,-1.6884
393,"FR","Jardin Botanique de la Ville de ROUEN","Rouen","Null","ROUEN","Botanic Garden",49.4335,1.0703
394,"FR","Jardin Botanique de la Ville et de l'Universite de TOURS","Tours","France","Null","Botanic Garden",47.3902,0.6888
4779,"FR","Jardin Botanique Universitaire De Poitiers","Poitiers","Null","Null","Botanic Garden",46.55755,0.4091
4780,"RE","Conservatoire Botanique National de Mascarin","SAINT LEU","Null","Null","Botanic Garden",-21.13774,55.29545
4781,"FR","Jardin Botanique Paul Jovet","Saint-Jean De Luz Cedex","Null","Null","Botanic Garden",43.40327,-1.65009
396,"DE","Botanischer Garten der Technischen Hochschule","Aachen","Null","AACTH","Botanic Garden",51.5216,14.347
397,"DE","Botanischer Lehr - und Schaugarten","Augsburg","Null","AUGSB","Botanic Garden",48.3441,10.9195
398,"DE","Staatliche Baderverwaltung","Badenweiler","Null","BADNW","Other",47.7942,7.6836
